image_name;distance
img_2603.jpg;5.036306323700335
img_2617.jpg;6.450033802715428
img_1875.jpg;6.570645150549272
img_1849.jpg;4.834375193129996
img_2401.jpg;2.622961601112517
img_2367.jpg;5.432325679931889
img_2415.jpg;2.371084516783016
img_1652.jpg;5.6205258918433705
img_1646.jpg;2.978704940055734
img_1915.jpg;5.791748497066678
img_2011.jpg;2.8818871308599796
img_2777.jpg;5.524076412963636
img_2762.jpg;4.511716801519787
img_2004.jpg;3.4434143382864213
img_2776.jpg;5.110701197475243
img_2560.jpg;7.466353887168623
img_1928.jpg;7.315357650089544
img_1914.jpg;2.5493367790743884
img_1900.jpg;4.656295813685327
img_2428.jpg;3.1833474218417397
img_2414.jpg;2.149708045009662
img_2400.jpg;4.467012075193547
img_2366.jpg;6.795631723630042
img_2399.jpg;4.401922219887345
img_2616.jpg;5.778826077603209
img_2602.jpg;5.984908385302743
img_2628.jpg;4.295428572320857
img_1876.jpg;7.515802480313212
img_2416.jpg;2.8109906009842454
img_2370.jpg;3.162202658562256
img_1679.jpg;5.409351129015302
img_2364.jpg;5.607376529330638
img_2402.jpg;1.9104330152308084
img_2358.jpg;2.6648387738034565
img_1889.jpg;1.576969762163908
img_1651.jpg;5.185281636366006
img_2589.jpg;5.798276327153682
img_1719.jpg;2.1722531383928736
img_2576.jpg;5.696200230258231
img_2006.jpg;4.186414872580521
img_2749.jpg;4.006155571309102
img_2013.jpg;4.05075849036705
img_2761.jpg;3.9796106307627173
img_2946.jpg;5.947602750153401
img_1718.jpg;5.8836666674674
img_1917.jpg;3.9195914641925658
img_1888.jpg;2.2724706640409655
img_1644.jpg;5.7686136180457
img_2365.jpg;6.169406820902164
img_2403.jpg;6.369932219622078
img_2417.jpg;3.406675327375165
img_1678.jpg;4.750748862424447
img_2371.jpg;2.406875666441878
img_1693.jpg;3.8131144110191064
img_1877.jpg;7.771899743342345
img_2826.jpg;4.217838557159045
img_2611.jpg;2.9991943944242303
img_2605.jpg;3.419820275095943
img_1683.jpg;7.045905306823786
img_1697.jpg;1.717517211706903
img_1867.jpg;1.8909943664311055
img_1873.jpg;7.269807534844068
img_1898.jpg;7.2829461684215
img_2349.jpg;3.8431683223656234
img_1654.jpg;4.182577725528619
img_2375.jpg;2.3857652647391827
img_2413.jpg;3.095260827596846
img_2407.jpg;3.131652783227251
img_2598.jpg;4.0660164017357685
img_1913.jpg;3.102481657183696
img_1720.jpg;2.976860732566796
img_2567.jpg;3.844483220397446
img_2573.jpg;3.694120671414108
img_2942.jpg;4.154671192763025
img_2759.jpg;3.0960620146288
img_2017.jpg;6.245258314637361
img_2771.jpg;2.7031174772758604
img_2758.jpg;2.579071781884626
img_2943.jpg;4.756915563742264
img_2572.jpg;3.085255673101214
img_2566.jpg;4.794265735029604
img_1906.jpg;7.360587461857859
img_2599.jpg;4.706971020194377
img_2360.jpg;3.089794857912314
img_2412.jpg;2.6828426071040052
img_1655.jpg;3.5003097872395443
img_1872.jpg;6.283814984555985
img_1866.jpg;2.4505307412245623
img_1682.jpg;7.024005414243246
img_2610.jpg;2.437605324446161
img_2606.jpg;2.9142423943548312
img_2612.jpg;3.549997358535527
img_1694.jpg;3.161250720411523
img_2389.jpg;1.5493158972856214
img_1858.jpg;2.234204247750675
img_1870.jpg;5.072795892899434
img_1657.jpg;2.4752673438209767
img_2438.jpg;5.45527962024544
img_2362.jpg;4.0563376867741985
img_1904.jpg;4.361686400408053
img_2558.jpg;6.236125681744063
img_2564.jpg;4.244973237971272
img_2028.jpg;5.967774113438424
img_2772.jpg;3.216218437877448
img_2773.jpg;3.625215136077528
img_2015.jpg;5.125503929404834
img_2029.jpg;6.356847456094544
img_2798.jpg;5.589266052116067
img_2565.jpg;3.4905177395508993
img_2571.jpg;1.5571265183185088
img_2559.jpg;6.753437909393593
img_1911.jpg;4.223789423139862
img_1905.jpg;7.719953433871739
img_2377.jpg;3.4881225142544037
img_2363.jpg;4.845331180268474
img_1642.jpg;4.945816816390073
img_2439.jpg;5.795682239301758
img_1871.jpg;5.962667102298138
img_1859.jpg;1.6839435157817269
img_2388.jpg;2.3278871345711023
img_1695.jpg;2.7007507148007894
img_2607.jpg;2.310261319133616
img_2884.jpg;4.719328907117171
img_2489.jpg;4.009548071828295
img_2338.jpg;6.326972072483208
img_1625.jpg;2.336816436737921
img_1962.jpg;2.027911160060872
img_2258.jpg;3.8856982962352173
img_1989.jpg;6.957610268062436
img_2933.jpg;4.214730382652379
img_2714.jpg;5.490949906012834
img_2700.jpg;2.778747156959856
img_2729.jpg;3.0043028965706595
img_2701.jpg;2.244664969925062
img_2715.jpg;4.969848403430808
img_2926.jpg;4.312500217659836
img_1988.jpg;6.662713569102029
img_2259.jpg;4.286851550550196
img_2265.jpg;3.2732178815379505
img_2517.jpg;3.2228197987854115
img_2339.jpg;7.269291777743195
img_1630.jpg;1.4765892669517733
img_2311.jpg;5.986333390680349
img_2488.jpg;5.032452038899477
img_2649.jpg;2.627105443774423
img_2675.jpg;5.17087893265942
img_2661.jpg;4.955116864692086
img_2878.jpg;1.89872346463472
img_2677.jpg;3.4218790054382717
img_2663.jpg;3.7995431436635294
img_2893.jpg;3.5283452027534774
img_2887.jpg;2.5786015775426496
img_2475.jpg;2.3828827492598226
img_2461.jpg;3.6361328847983847
img_2307.jpg;3.7922020187788155
img_1632.jpg;1.9339226625117911
img_1975.jpg;1.6892014550466485
img_1961.jpg;2.581576978780952
img_1949.jpg;4.810809417451666
img_2298.jpg;3.870365827290193
img_2267.jpg;2.1120416858911066
img_2501.jpg;4.0769792550474815
img_2515.jpg;1.7296808217925173
img_2273.jpg;5.418174114865806
img_2529.jpg;5.979938384599466
img_2924.jpg;3.8270607139973083
img_2703.jpg;1.394727805063945
img_2717.jpg;3.7698254135332587
img_2702.jpg;1.5988252958633309
img_2919.jpg;2.0359804808430844
img_2500.jpg;3.4429526951511895
img_2299.jpg;3.33160295557522
img_1960.jpg;3.1866341106773746
img_1974.jpg;1.9803520973546576
img_1633.jpg;1.4154221342495328
img_2448.jpg;1.6797119393003213
img_2312.jpg;6.657323653407254
img_1828.jpg;4.954416321363247
img_2886.jpg;3.140611989961794
img_2662.jpg;4.2836854131573885
img_2676.jpg;4.132258546436098
img_2689.jpg;6.1017988738332765
img_2699.jpg;3.338772686261055
img_2464.jpg;1.5956606312993156
img_2262.jpg;3.663858759029498
img_2276.jpg;7.423075134036164
img_2921.jpg;2.717748020970812
img_2935.jpg;3.1572175336666195
img_2909.jpg;5.095952355654267
img_1597.jpg;3.6929620826736667
img_2263.jpg;2.545976956010775
img_2288.jpg;6.313258482722872
img_2303.jpg;1.6566063117704153
img_2465.jpg;5.863160139418173
img_2471.jpg;2.400955518634585
img_2317.jpg;2.1097831409362384
img_1636.jpg;2.5823579489514303
img_1622.jpg;3.8955275529300994
img_1839.jpg;5.35832348688438
img_2868.jpg;3.9323042249868014
img_2698.jpg;4.04260157363047
img_2498.jpg;3.985914588652276
img_2329.jpg;6.746396401396003
img_2467.jpg;4.6250227350994395
img_2315.jpg;3.598698116890527
img_2473.jpg;1.495572488533937
img_1998.jpg;2.0742714237944817
img_2513.jpg;2.797995244949534
img_2936.jpg;2.492617998722319
img_2922.jpg;3.250514607944339
img_2711.jpg;5.398379476200815
img_2710.jpg;4.823707061442056
img_2738.jpg;7.428132144740527
img_2923.jpg;3.575266149505693
img_2506.jpg;6.611488629825489
img_2274.jpg;5.99334046450288
img_1999.jpg;1.4842930909868803
img_1972.jpg;3.237303282209597
img_2314.jpg;4.2075709911880885
img_2472.jpg;2.013498372720686
img_2466.jpg;5.319970104159784
img_1609.jpg;6.896843929040273
img_2328.jpg;5.852514489221923
img_2499.jpg;3.008387868403056
img_2670.jpg;4.112902943638384
img_2880.jpg;2.974067754465586
img_2696.jpg;5.616331304132213
img_2641.jpg;4.068838792715612
img_2655.jpg;5.187276215462656
img_1823.jpg;5.697111413462187
img_2325.jpg;4.2048875653118
img_2457.jpg;6.655202450481919
img_1638.jpg;1.9002435422476762
img_1610.jpg;7.137888492019144
img_1604.jpg;1.6346759461478624
img_2292.jpg;3.7121374645045715
img_1943.jpg;3.9307221418498117
img_1957.jpg;5.4034125741608
img_2286.jpg;5.061458621066317
img_2537.jpg;2.0329344656220893
img_2523.jpg;3.2153608413021266
img_2279.jpg;5.1235749608545955
img_1599.jpg;2.248589724481907
img_2906.jpg;4.021984126569536
img_2720.jpg;3.129336265878364
img_2734.jpg;5.59479406757033
img_2907.jpg;4.42873420344207
img_1598.jpg;2.970492013583079
img_2522.jpg;2.6609520391416166
img_1995.jpg;3.763613498281029
img_1981.jpg;2.5301333031720254
img_1956.jpg;6.8177072690492135
img_1942.jpg;4.433790906332769
img_2293.jpg;2.568265066220061
img_1611.jpg;7.259549879009642
img_2318.jpg;3.0827991000866524
img_2456.jpg;6.354845393275374
img_1639.jpg;3.192616184832716
img_2324.jpg;3.4865420229402257
img_1836.jpg;3.7717859387317554
img_2481.jpg;3.2968014222722797
img_2668.jpg;3.0556428391843475
img_2898.jpg;3.387445794167828
img_2640.jpg;3.5645051448198948
img_2873.jpg;5.784694469383695
img_2697.jpg;4.786116035738441
img_2695.jpg;6.034438853831202
img_2859.jpg;3.2386791362565455
img_2871.jpg;5.35142598121429
img_2865.jpg;1.9499557179641593
img_2497.jpg;4.890730910636304
img_2483.jpg;2.2106214310492867
img_2326.jpg;4.8134100613160875
img_1954.jpg;7.844397022107184
img_1940.jpg;7.722567398522459
img_1997.jpg;2.5459366597706223
img_2534.jpg;2.65740315714632
img_2508.jpg;4.765916059531351
img_2722.jpg;4.423005180116016
img_2736.jpg;6.75113415784854
img_2910.jpg;5.804993268005502
img_2938.jpg;1.688467974513542
img_2509.jpg;3.971800610733885
img_1982.jpg;3.148941950835188
img_2521.jpg;1.581024669457617
img_1969.jpg;7.950871823080345
img_1941.jpg;5.0189079737822055
img_2284.jpg;3.716101980837209
img_1955.jpg;8.220291253580939
img_2441.jpg;7.104443103641885
img_2482.jpg;2.7341446396450477
img_1821.jpg;4.508126125753443
img_2496.jpg;5.606890534525648
img_2864.jpg;2.29495320803057
img_2680.jpg;3.163104843819543
img_2653.jpg;4.144793530023986
img_2647.jpg;3.9476584240325057
img_1819.jpg;3.4884628430817246
img_1825.jpg;6.593769277188419
img_2486.jpg;3.9762618115493744
img_1602.jpg;2.814284125172171
img_2479.jpg;4.618706620055329
img_2337.jpg;6.004227654849478
img_2323.jpg;2.9354848768726556
img_2525.jpg;3.6321091244600776
img_1986.jpg;5.647823849180821
img_2257.jpg;2.98037085740354
img_2531.jpg;4.666562569982459
img_2900.jpg;2.319379243111834
img_2914.jpg;4.879281781472424
img_2727.jpg;2.271883667749834
img_2733.jpg;4.995754189882195
img_2726.jpg;2.6569394131973976
img_2929.jpg;2.6224746185970025
img_1987.jpg;5.934602253347968
img_2530.jpg;6.4677189838342395
img_2524.jpg;3.905433185318262
img_1993.jpg;5.075974663112193
img_2518.jpg;3.6454652306143305
img_1944.jpg;3.3981547058836945
img_2281.jpg;3.3174009947594323
img_1978.jpg;2.829977496083152
img_2444.jpg;3.9952212413419175
img_1617.jpg;1.6142454631031904
img_2478.jpg;4.140480734078968
img_1830.jpg;3.345852055629312
img_2493.jpg;7.179179556776917
img_2652.jpg;3.4836737985302717
img_2685.jpg;4.294069720149324
img_2875.jpg;6.44052981525715
img_2877.jpg;2.444262057038757
img_2687.jpg;5.102218072417124
img_2693.jpg;7.50194106627494
img_2678.jpg;2.8052523401688862
img_2644.jpg;5.479499672727856
img_2888.jpg;2.1903963594659768
img_1826.jpg;7.312802890574892
img_2491.jpg;5.969023254650926
img_2446.jpg;2.810649834414063
img_1629.jpg;1.2189449895785418
img_2334.jpg;4.276376692015105
img_1946.jpg;2.2139872832741814
img_1952.jpg;6.859917887826674
img_2283.jpg;3.0553276333595925
img_2532.jpg;3.9382288551443843
img_2526.jpg;4.222590840329582
img_2917.jpg;3.171571073714264
img_2718.jpg;3.095204738998393
img_2724.jpg;3.875028949430276
img_2731.jpg;3.9751903437814127
img_2719.jpg;2.3861695519055015
img_1990.jpg;7.613505711287273
img_1953.jpg;7.355383394829522
